family_id,family_class,geometry_kind,target_channel,channel_truth,parent_index,seed,campaign_id,nested_replicates,observed_score,null_median,observed_minus_null,parent_matched_upper_p,parent_channel_detected,representation_status,transformed_score,universal_TLD_call
N13,TRUE_NEGATIVE,VectorField2D,curl_energy,ABSENT,8,343008,independent-9,1,0.0011093242433509825,0.45435319599512713,-0.45324387175177616,1.0,False,PASS,0.0011093242433509825,NOT_APPLICABLE
N13,TRUE_NEGATIVE,VectorField2D,curl_energy,ABSENT,9,343009,independent-10,1,0.0011647585210994595,0.44354765660199547,-0.442382898080896,1.0,False,PASS,0.0011647585210994595,NOT_APPLICABLE
N13,TRUE_NEGATIVE,VectorField2D,curl_energy,ABSENT,10,343010,independent-11,1,0.0010949770433410317,0.4529010691369326,-0.45180609209359157,1.0,False,PASS,0.0010949770433410317,NOT_APPLICABLE
N13,TRUE_NEGATIVE,VectorField2D,curl_energy,ABSENT,11,343011,independent-12,1,0.0010516503087636417,0.4520286955216104,-0.45097704521284676,1.0,False,PASS,0.0010516503087636417,NOT_APPLICABLE
N13,TRUE_NEGATIVE,VectorField2D,curl_energy,ABSENT,12,343012,independent-13,1,0.0011744896390979008,0.43996023766975806,-0.43878574803066017,1.0,False,PASS,0.0011744896390979008,NOT_APPLICABLE
N13,TRUE_NEGATIVE,VectorField2D,curl_energy,ABSENT,13,343013,independent-14,1,0.0009974064044827621,0.4567087674407535,-0.45571136103627075,1.0,False,PASS,0.0009974064044827621,NOT_APPLICABLE
N13,TRUE_NEGATIVE,VectorField2D,curl_energy,ABSENT,14,343014,independent-15,1,0.0009935783800726673,0.45417703284596495,-0.45318345446589225,1.0,False,PASS,0.000993578380072667,NOT_APPLICABLE
N13,TRUE_NEGATIVE,VectorField2D,curl_energy,ABSENT,15,343015,independent-16,1,0.0011971725086717443,0.4462717411951129,-0.4450745686864412,1.0,False,PASS,0.0011971725086717443,NOT_APPLICABLE
N13,TRUE_NEGATIVE,VectorField2D,curl_energy,ABSENT,16,343016,independent-17,1,0.001157894038598367,0.4479251315647112,-0.44676723752611286,1.0,False,PASS,0.001157894038598367,NOT_APPLICABLE
N13,TRUE_NEGATIVE,VectorField2D,curl_energy,ABSENT,17,343017,independent-18,1,0.0011087029684974808,0.4622020186069578,-0.46109331563846034,1.0,False,PASS,0.0011087029684974808,NOT_APPLICABLE
N13,TRUE_NEGATIVE,VectorField2D,curl_energy,ABSENT,18,343018,independent-19,1,0.0010363522222773755,0.4499185842232556,-0.4488822320009782,1.0,False,PASS,0.0010363522222773755,NOT_APPLICABLE
N13,TRUE_NEGATIVE,VectorField2D,curl_energy,ABSENT,19,343019,independent-20,1,0.0009654134348722723,0.450348630486997,-0.44938321705212475,1.0,False,PASS,0.0009654134348722723,NOT_APPLICABLE
P01,POSITIVE_CHANNEL_CONTROL,ScalarField2D,neighbor_coherence,PRESENT,0,431000,campaign-1,1,0.949320147154512,0.016176746942713902,0.9331434002117981,0.03125,True,PASS,0.9493201471545117,NOT_APPLICABLE
P01,POSITIVE_CHANNEL_CONTROL,ScalarField2D,neighbor_coherence,PRESENT,1,431001,campaign-1,1,0.9481816330893308,0.025407797005849785,0.922773836083481,0.03125,True,PASS,0.948181633089331,NOT_APPLICABLE
P01,POSITIVE_CHANNEL_CONTROL,ScalarField2D,neighbor_coherence,PRESENT,2,431002,campaign-1,1,0.9501438135956268,0.024249489560910307,0.9258943240347165,0.03125,True,PASS,0.9501438135956268,NOT_APPLICABLE
P01,POSITIVE_CHANNEL_CONTROL,ScalarField2D,neighbor_coherence,PRESENT,3,431003,campaign-1,1,0.9500480482090319,0.016171438973926977,0.933876609235105,0.03125,True,PASS,0.9500480482090319,NOT_APPLICABLE
P01,POSITIVE_CHANNEL_CONTROL,ScalarField2D,neighbor_coherence,PRESENT,4,431004,campaign-1,1,0.949735261488533,0.019933645455062796,0.9298016160334702,0.03125,True,PASS,0.949735261488533,NOT_APPLICABLE
P01,POSITIVE_CHANNEL_CONTROL,ScalarField2D,neighbor_coherence,PRESENT,5,431005,campaign-2,1,0.9494275868404233,0.025381351664549703,0.9240462351758736,0.03125,True,PASS,0.9494275868404235,NOT_APPLICABLE
P01,POSITIVE_CHANNEL_CONTROL,ScalarField2D,neighbor_coherence,PRESENT,6,431006,campaign-2,1,0.9497091086920495,0.01910619198479849,0.930602916707251,0.03125,True,PASS,0.9497091086920497,NOT_APPLICABLE
P01,POSITIVE_CHANNEL_CONTROL,ScalarField2D,neighbor_coherence,PRESENT,7,431007,campaign-2,1,0.9510633043710748,0.01654655677032098,0.9345167476007538,0.03125,True,PASS,0.951063304371075,NOT_APPLICABLE
P01,POSITIVE_CHANNEL_CONTROL,ScalarField2D,neighbor_coherence,PRESENT,8,431008,campaign-2,1,0.9497558509332056,0.022310969315048317,0.9274448816181573,0.03125,True,PASS,0.9497558509332056,NOT_APPLICABLE
P01,POSITIVE_CHANNEL_CONTROL,ScalarField2D,neighbor_coherence,PRESENT,9,431009,campaign-2,1,0.9491608112287896,0.023580348831659922,0.9255804623971297,0.03125,True,PASS,0.9491608112287893,NOT_APPLICABLE
P01,POSITIVE_CHANNEL_CONTROL,ScalarField2D,neighbor_coherence,PRESENT,10,431010,campaign-3,1,0.949475715553293,0.02360549143084892,0.9258702241224441,0.03125,True,PASS,0.9494757155532928,NOT_APPLICABLE
P01,POSITIVE_CHANNEL_CONTROL,ScalarField2D,neighbor_coherence,PRESENT,11,431011,campaign-3,1,0.9493888440929628,0.020044466158037406,0.9293443779349253,0.03125,True,PASS,0.9493888440929629,NOT_APPLICABLE
P01,POSITIVE_CHANNEL_CONTROL,ScalarField2D,neighbor_coherence,PRESENT,12,431012,campaign-3,1,0.9516039410370771,0.018532821748540138,0.933071119288537,0.03125,True,PASS,0.951603941037077,NOT_APPLICABLE
P01,POSITIVE_CHANNEL_CONTROL,ScalarField2D,neighbor_coherence,PRESENT,13,431013,campaign-3,1,0.9506089683489856,0.01810595159626838,0.9325030167527172,0.03125,True,PASS,0.9506089683489856,NOT_APPLICABLE
P01,POSITIVE_CHANNEL_CONTROL,ScalarField2D,neighbor_coherence,PRESENT,14,431014,campaign-3,1,0.9499287581690404,0.02265925558676572,0.9272695025822747,0.03125,True,PASS,0.9499287581690409,NOT_APPLICABLE
P01,POSITIVE_CHANNEL_CONTROL,ScalarField2D,neighbor_coherence,PRESENT,15,431015,campaign-4,1,0.949770735858072,0.020339161079177673,0.9294315747788944,0.03125,True,PASS,0.9497707358580718,NOT_APPLICABLE
P01,POSITIVE_CHANNEL_CONTROL,ScalarField2D,neighbor_coherence,PRESENT,16,431016,campaign-4,1,0.9505550053741322,0.021015853376640144,0.929539151997492,0.03125,True,PASS,0.9505550053741322,NOT_APPLICABLE
P01,POSITIVE_CHANNEL_CONTROL,ScalarField2D,neighbor_coherence,PRESENT,17,431017,campaign-4,1,0.9501693178272758,0.015788180631587,0.9343811371956887,0.03125,True,PASS,0.9501693178272758,NOT_APPLICABLE
P01,POSITIVE_CHANNEL_CONTROL,ScalarField2D,neighbor_coherence,PRESENT,18,431018,campaign-4,1,0.9505035109560231,0.016134029472334388,0.9343694814836887,0.03125,True,PASS,0.9505035109560231,NOT_APPLICABLE
P01,POSITIVE_CHANNEL_CONTROL,ScalarField2D,neighbor_coherence,PRESENT,19,431019,campaign-4,1,0.9490490512317811,0.02361497407089654,0.9254340771608845,0.03125,True,PASS,0.9490490512317811,NOT_APPLICABLE
P02,POSITIVE_CHANNEL_CONTROL,ScalarField2D,spectral_concentration,PRESENT,0,432000,independent-1,1,0.9995598952674408,0.1967550769463707,0.8028048183210701,0.03125,True,PASS,0.9995598952674408,NOT_APPLICABLE
P02,POSITIVE_CHANNEL_CONTROL,ScalarField2D,spectral_concentration,PRESENT,1,432001,independent-2,1,0.9995598911112715,0.203297402588432,0.7962624885228395,0.03125,True,PASS,0.9995598911112715,NOT_APPLICABLE
P02,POSITIVE_CHANNEL_CONTROL,ScalarField2D,spectral_concentration,PRESENT,2,432002,independent-3,1,0.9995598867128039,0.19553177829980092,0.804028108413003,0.03125,True,PASS,0.9995598867128038,NOT_APPLICABLE
P02,POSITIVE_CHANNEL_CONTROL,ScalarField2D,spectral_concentration,PRESENT,3,432003,independent-4,1,0.9995598869155594,0.1983264569333513,0.8012334299822081,0.03125,True,PASS,0.9995598869155593,NOT_APPLICABLE
P02,POSITIVE_CHANNEL_CONTROL,ScalarField2D,spectral_concentration,PRESENT,4,432004,independent-5,1,0.9995598844337531,0.19799087755409633,0.8015690068796568,0.03125,True,PASS,0.9995598844337532,NOT_APPLICABLE
P02,POSITIVE_CHANNEL_CONTROL,ScalarField2D,spectral_concentration,PRESENT,5,432005,independent-6,1,0.9995598900678675,0.19798143585126837,0.8015784542165991,0.03125,True,PASS,0.9995598900678675,NOT_APPLICABLE
P02,POSITIVE_CHANNEL_CONTROL,ScalarField2D,spectral_concentration,PRESENT,6,432006,independent-7,1,0.999559886158478,0.2060289849346853,0.7935309012237928,0.03125,True,PASS,0.9995598861584781,NOT_APPLICABLE
P02,POSITIVE_CHANNEL_CONTROL,ScalarField2D,spectral_concentration,PRESENT,7,432007,independent-8,1,0.9995598884253777,0.19843641266227513,0.8011234757631025,0.03125,True,PASS,0.9995598884253776,NOT_APPLICABLE
P02,POSITIVE_CHANNEL_CONTROL,ScalarField2D,spectral_concentration,PRESENT,8,432008,independent-9,1,0.9995599246226328,0.200389392387579,0.7991705322350537,0.03125,True,PASS,0.9995599246226329,NOT_APPLICABLE
P02,POSITIVE_CHANNEL_CONTROL,ScalarField2D,spectral_concentration,PRESENT,9,432009,independent-10,1,0.9995598843275747,0.20319999126143562,0.7963598930661391,0.03125,True,PASS,0.9995598843275748,NOT_APPLICABLE
P02,POSITIVE_CHANNEL_CONTROL,ScalarField2D,spectral_concentration,PRESENT,10,432010,independent-11,1,0.9995598975623289,0.201614336172604,0.7979455613897248,0.03125,True,PASS,0.999559897562329,NOT_APPLICABLE
P02,POSITIVE_CHANNEL_CONTROL,ScalarField2D,spectral_concentration,PRESENT,11,432011,independent-12,1,0.9995598965230137,0.19647228320027238,0.8030876133227414,0.03125,True,PASS,0.9995598965230138,NOT_APPLICABLE
P02,POSITIVE_CHANNEL_CONTROL,ScalarField2D,spectral_concentration,PRESENT,12,432012,independent-13,1,0.9995599850713863,0.2021553440964485,0.7974046409749378,0.03125,True,PASS,0.9995599850713862,NOT_APPLICABLE
P02,POSITIVE_CHANNEL_CONTROL,ScalarField2D,spectral_concentration,PRESENT,13,432013,independent-14,1,0.9995598843245083,0.20251183038915332,0.7970480539353549,0.03125,True,PASS,0.9995598843245084,NOT_APPLICABLE
P02,POSITIVE_CHANNEL_CONTROL,ScalarField2D,spectral_concentration,PRESENT,14,432014,independent-15,1,0.9995598986007228,0.20573537821383997,0.7938245203868828,0.03125,True,PASS,0.9995598986007229,NOT_APPLICABLE
P02,POSITIVE_CHANNEL_CONTROL,ScalarField2D,spectral_concentration,PRESENT,15,432015,independent-16,1,0.999559952435078,0.19171573983355286,0.8078442126015252,0.03125,True,PASS,0.9995599524350781,NOT_APPLICABLE
P02,POSITIVE_CHANNEL_CONTROL,ScalarField2D,spectral_concentration,PRESENT,16,432016,independent-17,1,0.999559884323946,0.20297613625975885,0.7965837480641872,0.03125,True,PASS,0.9995598843239462,NOT_APPLICABLE
P02,POSITIVE_CHANNEL_CONTROL,ScalarField2D,spectral_concentration,PRESENT,17,432017,independent-18,1,0.9995598849382851,0.19440625193429995,0.8051536330039851,0.03125,True,PASS,0.999559884938285,NOT_APPLICABLE
P02,POSITIVE_CHANNEL_CONTROL,ScalarField2D,spectral_concentration,PRESENT,18,432018,independent-19,1,0.9995598855424869,0.1984416014427016,0.8011182840997852,0.03125,True,PASS,0.9995598855424869,NOT_APPLICABLE
P02,POSITIVE_CHANNEL_CONTROL,ScalarField2D,spectral_concentration,PRESENT,19,432019,independent-20,1,0.9995598843698045,0.20247200011059893,0.7970878842592055,0.03125,True,PASS,0.9995598843698044,NOT_APPLICABLE
P03,POSITIVE_CHANNEL_CONTROL,VectorField2D,curl_coherence,PRESENT,0,433000,independent-1,1,0.9641138957174351,0.00025758877078168674,0.9638563069466535,0.03125,True,PASS,0.964113895717435,NOT_APPLICABLE
P03,POSITIVE_CHANNEL_CONTROL,VectorField2D,curl_coherence,PRESENT,1,433001,independent-2,1,0.9640848061590963,0.0003735728458144417,0.9637112333132819,0.03125,True,PASS,0.9640848061590963,NOT_APPLICABLE
P03,POSITIVE_CHANNEL_CONTROL,VectorField2D,curl_coherence,PRESENT,2,433002,independent-3,1,0.9640470269410688,0.0002865366417968998,0.9637604902992719,0.03125,True,PASS,0.964047026941068,NOT_APPLICABLE
P03,POSITIVE_CHANNEL_CONTROL,VectorField2D,curl_coherence,PRESENT,3,433003,independent-4,1,0.9652640733553125,0.00029823275372164825,0.9649658406015909,0.03125,True,PASS,0.9652640733553125,NOT_APPLICABLE
P03,POSITIVE_CHANNEL_CONTROL,VectorField2D,curl_coherence,PRESENT,4,433004,independent-5,1,0.9661137917492297,0.00030934982033852627,0.9658044419288913,0.03125,True,PASS,0.9661137917492296,NOT_APPLICABLE
P03,POSITIVE_CHANNEL_CONTROL,VectorField2D,curl_coherence,PRESENT,5,433005,independent-6,1,0.9652714229948571,0.00017668558672232477,0.9650947374081348,0.03125,True,PASS,0.9652714229948571,NOT_APPLICABLE
P03,POSITIVE_CHANNEL_CONTROL,VectorField2D,curl_coherence,PRESENT,6,433006,independent-7,1,0.9608300845777096,0.0002570640363797884,0.9605730205413298,0.03125,True,PASS,0.9608300845777092,NOT_APPLICABLE
P03,POSITIVE_CHANNEL_CONTROL,VectorField2D,curl_coherence,PRESENT,7,433007,independent-8,1,0.963266749679134,0.00024303619591443804,0.9630237134832195,0.03125,True,PASS,0.9632667496791341,NOT_APPLICABLE
P03,POSITIVE_CHANNEL_CONTROL,VectorField2D,curl_coherence,PRESENT,8,433008,independent-9,1,0.9637822888388548,0.00030354085861058566,0.9634787479802441,0.03125,True,PASS,0.9637822888388545,NOT_APPLICABLE
P03,POSITIVE_CHANNEL_CONTROL,VectorField2D,curl_coherence,PRESENT,9,433009,independent-10,1,0.9607006728569558,0.0004433023059914775,0.9602573705509644,0.03125,True,PASS,0.9607006728569558,NOT_APPLICABLE
P03,POSITIVE_CHANNEL_CONTROL,VectorField2D,curl_coherence,PRESENT,10,433010,independent-11,1,0.9670766082293905,0.00023052556057381667,0.9668460826688167,0.03125,True,PASS,0.9670766082293901,NOT_APPLICABLE
P03,POSITIVE_CHANNEL_CONTROL,VectorField2D,curl_coherence,PRESENT,11,433011,independent-12,1,0.963513624333512,0.0002589973475746349,0.9632546269859373,0.03125,True,PASS,0.963513624333512,NOT_APPLICABLE
P03,POSITIVE_CHANNEL_CONTROL,VectorField2D,curl_coherence,PRESENT,12,433012,independent-13,1,0.9585242289349012,0.00023769356007827464,0.9582865353748229,0.03125,True,PASS,0.958524228934901,NOT_APPLICABLE
P03,POSITIVE_CHANNEL_CONTROL,VectorField2D,curl_coherence,PRESENT,13,433013,independent-14,1,0.9627236120242867,0.00017168987658299729,0.9625519221477037,0.03125,True,PASS,0.962723612024287,NOT_APPLICABLE
P03,POSITIVE_CHANNEL_CONTROL,VectorField2D,curl_coherence,PRESENT,14,433014,independent-15,1,0.9646588059786477,0.0003293120480739062,0.9643294939305738,0.03125,True,PASS,0.964658805978648,NOT_APPLICABLE
P03,POSITIVE_CHANNEL_CONTROL,VectorField2D,curl_coherence,PRESENT,15,433015,independent-16,1,0.9685335594665614,0.0002011066268516395,0.9683324528397097,0.03125,True,PASS,0.9685335594665614,NOT_APPLICABLE
P03,POSITIVE_CHANNEL_CONTROL,VectorField2D,curl_coherence,PRESENT,16,433016,independent-17,1,0.9669821447389916,0.00012431174897687184,0.9668578329900147,0.03125,True,PASS,0.9669821447389918,NOT_APPLICABLE
P03,POSITIVE_CHANNEL_CONTROL,VectorField2D,curl_coherence,PRESENT,17,433017,independent-18,1,0.9617119561784606,0.00017228271999545,0.9615396734584651,0.03125,True,PASS,0.9617119561784606,NOT_APPLICABLE
P03,POSITIVE_CHANNEL_CONTROL,VectorField2D,curl_coherence,PRESENT,18,433018,independent-19,1,0.9652311683750736,0.00021564550704454628,0.965015522868029,0.03125,True,PASS,0.9652311683750741,NOT_APPLICABLE
P03,POSITIVE_CHANNEL_CONTROL,VectorField2D,curl_coherence,PRESENT,19,433019,independent-20,1,0.963839479503647,0.0001953428702840151,0.963644136633363,0.03125,True,PASS,0.963839479503647,NOT_APPLICABLE
P04,POSITIVE_CHANNEL_CONTROL,VectorField2D,curl_coherence,PRESENT,0,434000,independent-1,1,0.8680130680228647,9.529706227620414e-05,0.8679177709605885,0.03125,True,PASS,0.8680130680228645,NOT_APPLICABLE
P04,POSITIVE_CHANNEL_CONTROL,VectorField2D,curl_coherence,PRESENT,1,434001,independent-2,1,0.8770843835471498,0.0003487574301077115,0.876735626117042,0.03125,True,PASS,0.8770843835471498,NOT_APPLICABLE
P04,POSITIVE_CHANNEL_CONTROL,VectorField2D,curl_coherence,PRESENT,2,434002,independent-3,1,0.8750582336311827,0.00037954935446134935,0.8746786842767214,0.03125,True,PASS,0.8750582336311827,NOT_APPLICABLE
P04,POSITIVE_CHANNEL_CONTROL,VectorField2D,curl_coherence,PRESENT,3,434003,independent-4,1,0.8724587251336154,0.00035491437669400136,0.8721038107569214,0.03125,True,PASS,0.8724587251336151,NOT_APPLICABLE
P04,POSITIVE_CHANNEL_CONTROL,VectorField2D,curl_coherence,PRESENT,4,434004,independent-5,1,0.867231422772883,0.00015398306829104324,0.867077439704592,0.03125,True,PASS,0.8672314227728829,NOT_APPLICABLE
P04,POSITIVE_CHANNEL_CONTROL,VectorField2D,curl_coherence,PRESENT,5,434005,independent-6,1,0.8656116415610388,0.0004256647895049718,0.8651859767715337,0.03125,True,PASS,0.8656116415610388,NOT_APPLICABLE
P04,POSITIVE_CHANNEL_CONTROL,VectorField2D,curl_coherence,PRESENT,6,434006,independent-7,1,0.8687385744999616,0.0003546686845413613,0.8683839058154202,0.03125,True,PASS,0.8687385744999616,NOT_APPLICABLE
P04,POSITIVE_CHANNEL_CONTROL,VectorField2D,curl_coherence,PRESENT,7,434007,independent-8,1,0.8582828290242596,0.00016635824468227688,0.8581164707795773,0.03125,True,PASS,0.8582828290242598,NOT_APPLICABLE
P04,POSITIVE_CHANNEL_CONTROL,VectorField2D,curl_coherence,PRESENT,8,434008,independent-9,1,0.8716479761289765,0.00036304158710998214,0.8712849345418665,0.03125,True,PASS,0.8716479761289765,NOT_APPLICABLE
P04,POSITIVE_CHANNEL_CONTROL,VectorField2D,curl_coherence,PRESENT,9,434009,independent-10,1,0.8632173534464355,0.00037291304522976134,0.8628444404012057,0.03125,True,PASS,0.8632173534464356,NOT_APPLICABLE
P04,POSITIVE_CHANNEL_CONTROL,VectorField2D,curl_coherence,PRESENT,10,434010,independent-11,1,0.8786206536664969,0.0005854623860543809,0.8780351912804425,0.03125,True,PASS,0.8786206536664972,NOT_APPLICABLE
P04,POSITIVE_CHANNEL_CONTROL,VectorField2D,curl_coherence,PRESENT,11,434011,independent-12,1,0.8630002590998794,0.00013686323762576982,0.8628633958622537,0.03125,True,PASS,0.8630002590998797,NOT_APPLICABLE
P04,POSITIVE_CHANNEL_CONTROL,VectorField2D,curl_coherence,PRESENT,12,434012,independent-13,1,0.875516936138361,0.0002880753654069977,0.875228860772954,0.03125,True,PASS,0.875516936138361,NOT_APPLICABLE
P04,POSITIVE_CHANNEL_CONTROL,VectorField2D,curl_coherence,PRESENT,13,434013,independent-14,1,0.8650311448380178,0.0005563604753255809,0.8644747843626922,0.03125,True,PASS,0.8650311448380178,NOT_APPLICABLE
P04,POSITIVE_CHANNEL_CONTROL,VectorField2D,curl_coherence,PRESENT,14,434014,independent-15,1,0.8772994497513429,0.0004798800543182381,0.8768195696970247,0.03125,True,PASS,0.8772994497513429,NOT_APPLICABLE
P04,POSITIVE_CHANNEL_CONTROL,VectorField2D,curl_coherence,PRESENT,15,434015,independent-16,1,0.87619766227138,0.00039484318270283287,0.8758028190886771,0.03125,True,PASS,0.87619766227138,NOT_APPLICABLE
P04,POSITIVE_CHANNEL_CONTROL,VectorField2D,curl_coherence,PRESENT,16,434016,independent-17,1,0.8628823015924979,9.235373994660105e-05,0.8627899478525513,0.03125,True,PASS,0.8628823015924979,NOT_APPLICABLE
P04,POSITIVE_CHANNEL_CONTROL,VectorField2D,curl_coherence,PRESENT,17,434017,independent-18,1,0.8725946709695974,0.00030053903638818755,0.8722941319332093,0.03125,True,PASS,0.8725946709695975,NOT_APPLICABLE
P04,POSITIVE_CHANNEL_CONTROL,VectorField2D,curl_coherence,PRESENT,18,434018,independent-19,1,0.8692956550569519,0.0002625801972922797,0.8690330748596596,0.03125,True,PASS,0.8692956550569522,NOT_APPLICABLE
P04,POSITIVE_CHANNEL_CONTROL,VectorField2D,curl_coherence,PRESENT,19,434019,independent-20,1,0.874516091162718,0.00032392629150069217,0.8741921648712173,0.03125,True,PASS,0.874516091162718,NOT_APPLICABLE
P05,POSITIVE_CHANNEL_CONTROL,ScalarVolume3D,volume_neighbor,PRESENT,0,435000,independent-1,1,0.9408899319803823,0.005660270016092671,0.9352296619642896,0.03125,True,PASS,0.9408899319803825,NOT_APPLICABLE
P05,POSITIVE_CHANNEL_CONTROL,ScalarVolume3D,volume_neighbor,PRESENT,1,435001,independent-2,1,0.9409700215118108,0.009601049791162823,0.9313689717206479,0.03125,True,PASS,0.9409700215118106,NOT_APPLICABLE
P05,POSITIVE_CHANNEL_CONTROL,ScalarVolume3D,volume_neighbor,PRESENT,2,435002,independent-3,1,0.9402474976473323,0.009735204951064377,0.9305122926962679,0.03125,True,PASS,0.9402474976473323,NOT_APPLICABLE
P05,POSITIVE_CHANNEL_CONTROL,ScalarVolume3D,volume_neighbor,PRESENT,3,435003,independent-4,1,0.9406685110413139,0.00831140800718274,0.9323571030341311,0.03125,True,PASS,0.9406685110413138,NOT_APPLICABLE
P05,POSITIVE_CHANNEL_CONTROL,ScalarVolume3D,volume_neighbor,PRESENT,4,435004,independent-5,1,0.9412748022648764,0.008962948993808607,0.9323118532710678,0.03125,True,PASS,0.9412748022648764,NOT_APPLICABLE
P05,POSITIVE_CHANNEL_CONTROL,ScalarVolume3D,volume_neighbor,PRESENT,5,435005,independent-6,1,0.9417506981100903,0.007803930314668844,0.9339467677954214,0.03125,True,PASS,0.9417506981100903,NOT_APPLICABLE
P05,POSITIVE_CHANNEL_CONTROL,ScalarVolume3D,volume_neighbor,PRESENT,6,435006,independent-7,1,0.9409042134182868,0.0055354079054715614,0.9353688055128152,0.03125,True,PASS,0.940904213418287,NOT_APPLICABLE
P05,POSITIVE_CHANNEL_CONTROL,ScalarVolume3D,volume_neighbor,PRESENT,7,435007,independent-8,1,0.9403725876682096,0.011658741358215714,0.9287138463099939,0.03125,True,PASS,0.9403725876682096,NOT_APPLICABLE
P05,POSITIVE_CHANNEL_CONTROL,ScalarVolume3D,volume_neighbor,PRESENT,8,435008,independent-9,1,0.9410948371449518,0.011181567574814876,0.9299132695701369,0.03125,True,PASS,0.9410948371449518,NOT_APPLICABLE
P05,POSITIVE_CHANNEL_CONTROL,ScalarVolume3D,volume_neighbor,PRESENT,9,435009,independent-10,1,0.9405445864962715,0.007455437017702543,0.9330891494785689,0.03125,True,PASS,0.9405445864962714,NOT_APPLICABLE
P05,POSITIVE_CHANNEL_CONTROL,ScalarVolume3D,volume_neighbor,PRESENT,10,435010,independent-11,1,0.9410449721299154,0.009945404209177595,0.9310995679207379,0.03125,True,PASS,0.9410449721299153,NOT_APPLICABLE
P05,POSITIVE_CHANNEL_CONTROL,ScalarVolume3D,volume_neighbor,PRESENT,11,435011,independent-12,1,0.9404690379035334,0.010995437153617732,0.9294736007499157,0.03125,True,PASS,0.9404690379035334,NOT_APPLICABLE
P05,POSITIVE_CHANNEL_CONTROL,ScalarVolume3D,volume_neighbor,PRESENT,12,435012,independent-13,1,0.9406975554419579,0.005658019936552705,0.9350395355054052,0.03125,True,PASS,0.9406975554419579,NOT_APPLICABLE
P05,POSITIVE_CHANNEL_CONTROL,ScalarVolume3D,volume_neighbor,PRESENT,13,435013,independent-14,1,0.9410750174514366,0.010594451335678993,0.9304805661157576,0.03125,True,PASS,0.9410750174514366,NOT_APPLICABLE
P05,POSITIVE_CHANNEL_CONTROL,ScalarVolume3D,volume_neighbor,PRESENT,14,435014,independent-15,1,0.9410441280011503,0.012823330467886444,0.9282207975332639,0.03125,True,PASS,0.9410441280011502,NOT_APPLICABLE
P05,POSITIVE_CHANNEL_CONTROL,ScalarVolume3D,volume_neighbor,PRESENT,15,435015,independent-16,1,0.9406605015890321,0.011205544143048397,0.9294549574459837,0.03125,True,PASS,0.9406605015890321,NOT_APPLICABLE
P05,POSITIVE_CHANNEL_CONTROL,ScalarVolume3D,volume_neighbor,PRESENT,16,435016,independent-17,1,0.9407628628415072,0.008650330397724877,0.9321125324437823,0.03125,True,PASS,0.9407628628415072,NOT_APPLICABLE
P05,POSITIVE_CHANNEL_CONTROL,ScalarVolume3D,volume_neighbor,PRESENT,17,435017,independent-18,1,0.9408414865067771,0.012040592670693708,0.9288008938360834,0.03125,True,PASS,0.9408414865067771,NOT_APPLICABLE
P05,POSITIVE_CHANNEL_CONTROL,ScalarVolume3D,volume_neighbor,PRESENT,18,435018,independent-19,1,0.9404236650150876,0.010491915827881889,0.9299317491872057,0.03125,True,PASS,0.9404236650150875,NOT_APPLICABLE
P05,POSITIVE_CHANNEL_CONTROL,ScalarVolume3D,volume_neighbor,PRESENT,19,435019,independent-20,1,0.9404594916101954,0.008274941024995128,0.9321845505852002,0.03125,True,PASS,0.9404594916101954,NOT_APPLICABLE
P06,POSITIVE_CHANNEL_CONTROL,VectorVolume3D,curl_coherence_3d,PRESENT,0,436000,independent-1,1,0.9449106434844696,0.00018389090415605095,0.9447267525803136,0.03125,True,NOT_APPLICABLE_REGISTERED_TRANSFORM_PENDING,,NOT_APPLICABLE
P06,POSITIVE_CHANNEL_CONTROL,VectorVolume3D,curl_coherence_3d,PRESENT,1,436001,independent-2,1,0.9437611468259247,0.00015773410129542464,0.9436034127246293,0.03125,True,NOT_APPLICABLE_REGISTERED_TRANSFORM_PENDING,,NOT_APPLICABLE
P06,POSITIVE_CHANNEL_CONTROL,VectorVolume3D,curl_coherence_3d,PRESENT,2,436002,independent-3,1,0.9432308351420045,0.00013833001546580915,0.9430925051265386,0.03125,True,NOT_APPLICABLE_REGISTERED_TRANSFORM_PENDING,,NOT_APPLICABLE
P06,POSITIVE_CHANNEL_CONTROL,VectorVolume3D,curl_coherence_3d,PRESENT,3,436003,independent-4,1,0.9436647143812464,0.0002214487267742369,0.9434432656544722,0.03125,True,NOT_APPLICABLE_REGISTERED_TRANSFORM_PENDING,,NOT_APPLICABLE
P06,POSITIVE_CHANNEL_CONTROL,VectorVolume3D,curl_coherence_3d,PRESENT,4,436004,independent-5,1,0.9424251269281214,0.00019319488421234987,0.9422319320439091,0.03125,True,NOT_APPLICABLE_REGISTERED_TRANSFORM_PENDING,,NOT_APPLICABLE
P06,POSITIVE_CHANNEL_CONTROL,VectorVolume3D,curl_coherence_3d,PRESENT,5,436005,independent-6,1,0.9445565740909725,0.00010473056493679261,0.9444518435260357,0.03125,True,NOT_APPLICABLE_REGISTERED_TRANSFORM_PENDING,,NOT_APPLICABLE
P06,POSITIVE_CHANNEL_CONTROL,VectorVolume3D,curl_coherence_3d,PRESENT,6,436006,independent-7,1,0.9440157600801999,0.0002009005219373405,0.9438148595582626,0.03125,True,NOT_APPLICABLE_REGISTERED_TRANSFORM_PENDING,,NOT_APPLICABLE
